sample	fraction	asv	asv_depth	total_asv_depth	relative_abundance	relative_abundance_pct	NM	mapping_category	abundance_bin
WWTP1_ont	0.111	final_consensus_771_depth_18	18	87147	0.00020654755757513167	0.020654755757513167	0	NM_0	0.02-<0.05%
WWTP1_ont	0.111	final_consensus_772_depth_18	18	87147	0.00020654755757513167	0.020654755757513167	0	NM_0	0.02-<0.05%
WWTP1_ont	0.111	final_consensus_773_depth_17	17	87147	0.00019507269326540214	0.019507269326540212	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_774_depth_17	17	87147	0.00019507269326540214	0.019507269326540212	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_775_depth_17	17	87147	0.00019507269326540214	0.019507269326540212	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_776_depth_17	17	87147	0.00019507269326540214	0.019507269326540212	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_777_depth_17	17	87147	0.00019507269326540214	0.019507269326540212	76	NM_ge_2	<0.02%
WWTP1_ont	0.111	final_consensus_778_depth_17	17	87147	0.00019507269326540214	0.019507269326540212	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_779_depth_17	17	87147	0.00019507269326540214	0.019507269326540212	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_780_depth_17	17	87147	0.00019507269326540214	0.019507269326540212	95	NM_ge_2	<0.02%
WWTP1_ont	0.111	final_consensus_781_depth_16	16	87147	0.0001835978289556726	0.01835978289556726	240	NM_ge_2	<0.02%
WWTP1_ont	0.111	final_consensus_782_depth_16	16	87147	0.0001835978289556726	0.01835978289556726	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_783_depth_16	16	87147	0.0001835978289556726	0.01835978289556726	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_784_depth_16	16	87147	0.0001835978289556726	0.01835978289556726	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_785_depth_15	15	87147	0.00017212296464594307	0.017212296464594306	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_786_depth_15	15	87147	0.00017212296464594307	0.017212296464594306	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_787_depth_15	15	87147	0.00017212296464594307	0.017212296464594306	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_788_depth_15	15	87147	0.00017212296464594307	0.017212296464594306	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_789_depth_15	15	87147	0.00017212296464594307	0.017212296464594306	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_790_depth_15	15	87147	0.00017212296464594307	0.017212296464594306	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_791_depth_15	15	87147	0.00017212296464594307	0.017212296464594306	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_792_depth_14	14	87147	0.00016064810033621354	0.01606481003362135	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_793_depth_14	14	87147	0.00016064810033621354	0.01606481003362135	0	NM_0	<0.02%
WWTP1_ont	0.111	final_consensus_794_depth_13	13	87147	0.00014917323602648398	0.014917323602648398	0	NM_0	<0.02%
WWTP1_ont	0.037	final_consensus_0_depth_774	774	24447	0.03166032642041968	3.1660326420419684	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_1_depth_728	728	24447	0.029778704953573036	2.9778704953573034	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_2_depth_435	435	24447	0.017793594306049824	1.7793594306049823	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_3_depth_375	375	24447	0.015339305436249846	1.5339305436249846	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_4_depth_342	342	24447	0.01398944655785986	1.398944655785986	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_5_depth_342	342	24447	0.01398944655785986	1.398944655785986	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_6_depth_330	330	24447	0.013498588783899866	1.3498588783899865	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_7_depth_329	329	24447	0.013457683969403198	1.3457683969403198	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_8_depth_291	291	24447	0.01190330101852988	1.1903301018529882	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_9_depth_282	282	24447	0.011535157688059884	1.1535157688059885	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_10_depth_265	265	24447	0.010839775841616559	1.083977584161656	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_11_depth_265	265	24447	0.010839775841616559	1.083977584161656	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_12_depth_249	249	24447	0.010185298809669898	1.0185298809669898	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_13_depth_248	248	24447	0.010144393995173232	1.014439399517323	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_14_depth_246	246	24447	0.0100625843661799	1.0062584366179899	0	NM_0	>=1%
WWTP1_ont	0.037	final_consensus_15_depth_238	238	24447	0.00973534585020657	0.9735345850206569	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_16_depth_226	226	24447	0.009244488076246574	0.9244488076246574	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_17_depth_224	224	24447	0.009162678447253242	0.9162678447253242	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_18_depth_219	219	24447	0.00895815437476991	0.895815437476991	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_19_depth_216	216	24447	0.008835439931279911	0.8835439931279911	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_20_depth_195	195	24447	0.00797643882684992	0.797643882684992	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_21_depth_195	195	24447	0.00797643882684992	0.797643882684992	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_22_depth_188	188	24447	0.007690105125373256	0.7690105125373257	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_23_depth_187	187	24447	0.00764920031087659	0.764920031087659	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_24_depth_176	176	24447	0.007199247351413261	0.7199247351413262	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_25_depth_175	175	24447	0.007158342536916595	0.7158342536916595	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_26_depth_173	173	24447	0.007076532907923263	0.7076532907923263	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_27_depth_172	172	24447	0.007035628093426597	0.7035628093426596	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_28_depth_171	171	24447	0.00699472327892993	0.699472327892993	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_29_depth_169	169	24447	0.006912913649936597	0.6912913649936597	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_30_depth_169	169	24447	0.006912913649936597	0.6912913649936597	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_31_depth_165	165	24447	0.006749294391949933	0.6749294391949933	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_32_depth_164	164	24447	0.006708389577453266	0.6708389577453266	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_33_depth_163	163	24447	0.0066674847629566	0.66674847629566	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_34_depth_161	161	24447	0.006585675133963268	0.6585675133963268	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_35_depth_159	159	24447	0.006503865504969935	0.6503865504969935	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_36_depth_155	155	24447	0.00634024624698327	0.634024624698327	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_37_depth_150	150	24447	0.0061357221744999385	0.6135722174499939	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_38_depth_145	145	24447	0.005931198102016607	0.5931198102016607	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_39_depth_144	144	24447	0.0058902932875199415	0.5890293287519941	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_40_depth_138	138	24447	0.0056448644005399435	0.5644864400539944	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_41_depth_136	136	24447	0.005563054771546611	0.556305477154661	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_42_depth_136	136	24447	0.005563054771546611	0.556305477154661	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_43_depth_135	135	24447	0.005522149957049945	0.5522149957049944	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_44_depth_133	133	24447	0.005440340328056612	0.5440340328056612	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_45_depth_132	132	24447	0.005399435513559946	0.5399435513559946	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_46_depth_129	129	24447	0.005276721070069947	0.5276721070069947	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_47_depth_124	124	24447	0.005072196997586616	0.5072196997586615	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_48_depth_122	122	24447	0.004990387368593283	0.49903873685932837	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_49_depth_119	119	24447	0.004867672925103285	0.48676729251032846	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_50_depth_119	119	24447	0.004867672925103285	0.48676729251032846	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_51_depth_115	115	24447	0.0047040536671166195	0.47040536671166194	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_52_depth_112	112	24447	0.004581339223626621	0.4581339223626621	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_53_depth_111	111	24447	0.004540434409129954	0.4540434409129955	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_54_depth_110	110	24447	0.004499529594633288	0.44995295946332886	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_55_depth_108	108	24447	0.004417719965639956	0.4417719965639956	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_56_depth_107	107	24447	0.00437681515114329	0.43768151511432896	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_57_depth_106	106	24447	0.004335910336646623	0.43359103366466234	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_58_depth_106	106	24447	0.004335910336646623	0.43359103366466234	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_59_depth_106	106	24447	0.004335910336646623	0.43359103366466234	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_60_depth_105	105	24447	0.004295005522149957	0.4295005522149957	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_61_depth_104	104	24447	0.00425410070765329	0.4254100707653291	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_62_depth_104	104	24447	0.00425410070765329	0.4254100707653291	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_63_depth_100	100	24447	0.004090481449666626	0.4090481449666626	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_64_depth_99	99	24447	0.004049576635169959	0.40495766351699597	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_65_depth_99	99	24447	0.004049576635169959	0.40495766351699597	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_66_depth_97	97	24447	0.003967767006176627	0.3967767006176627	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_67_depth_97	97	24447	0.003967767006176627	0.3967767006176627	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_68_depth_96	96	24447	0.003926862191679961	0.39268621916799606	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_69_depth_95	95	24447	0.0038859573771832944	0.38859573771832945	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_70_depth_95	95	24447	0.0038859573771832944	0.38859573771832945	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_71_depth_94	94	24447	0.003845052562686628	0.38450525626866283	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_72_depth_94	94	24447	0.003845052562686628	0.38450525626866283	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_73_depth_94	94	24447	0.003845052562686628	0.38450525626866283	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_74_depth_92	92	24447	0.003763242933693296	0.37632429336932954	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_75_depth_91	91	24447	0.0037223381191966295	0.3722338119196629	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_76_depth_90	90	24447	0.003681433304699963	0.3681433304699963	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_77_depth_88	88	24447	0.0035996236757066306	0.3599623675706631	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_78_depth_87	87	24447	0.0035587188612099642	0.35587188612099646	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_79_depth_87	87	24447	0.0035587188612099642	0.35587188612099646	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_80_depth_87	87	24447	0.0035587188612099642	0.35587188612099646	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_81_depth_87	87	24447	0.0035587188612099642	0.35587188612099646	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_82_depth_86	86	24447	0.0035178140467132983	0.3517814046713298	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_83_depth_85	85	24447	0.003476909232216632	0.3476909232216632	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_84_depth_85	85	24447	0.003476909232216632	0.3476909232216632	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_85_depth_84	84	24447	0.0034360044177199657	0.34360044177199656	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_86_depth_81	81	24447	0.0033132899742299667	0.3313289974229967	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_87_depth_80	80	24447	0.0032723851597333004	0.32723851597333004	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_88_depth_79	79	24447	0.0032314803452366345	0.3231480345236634	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_89_depth_77	77	24447	0.003149670716243302	0.3149670716243302	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_90_depth_77	77	24447	0.003149670716243302	0.3149670716243302	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_91_depth_76	76	24447	0.0031087659017466356	0.31087659017466357	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_92_depth_76	76	24447	0.0031087659017466356	0.31087659017466357	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_93_depth_74	74	24447	0.003026956272753303	0.3026956272753303	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_94_depth_74	74	24447	0.003026956272753303	0.3026956272753303	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_95_depth_74	74	24447	0.003026956272753303	0.3026956272753303	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_96_depth_74	74	24447	0.003026956272753303	0.3026956272753303	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_97_depth_73	73	24447	0.0029860514582566366	0.29860514582566366	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_98_depth_73	73	24447	0.0029860514582566366	0.29860514582566366	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_99_depth_73	73	24447	0.0029860514582566366	0.29860514582566366	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_100_depth_72	72	24447	0.0029451466437599707	0.29451466437599705	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_101_depth_72	72	24447	0.0029451466437599707	0.29451466437599705	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_102_depth_71	71	24447	0.0029042418292633044	0.29042418292633043	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_103_depth_70	70	24447	0.002863337014766638	0.2863337014766638	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_104_depth_70	70	24447	0.002863337014766638	0.2863337014766638	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_105_depth_69	69	24447	0.0028224322002699718	0.2822432200269972	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_106_depth_69	69	24447	0.0028224322002699718	0.2822432200269972	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_107_depth_68	68	24447	0.0027815273857733054	0.2781527385773305	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_108_depth_68	68	24447	0.0027815273857733054	0.2781527385773305	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_109_depth_67	67	24447	0.002740622571276639	0.2740622571276639	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_110_depth_66	66	24447	0.002699717756779973	0.2699717756779973	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_111_depth_64	64	24447	0.0026179081277866406	0.26179081277866406	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_112_depth_64	64	24447	0.0026179081277866406	0.26179081277866406	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_113_depth_64	64	24447	0.0026179081277866406	0.26179081277866406	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_114_depth_64	64	24447	0.0026179081277866406	0.26179081277866406	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_115_depth_64	64	24447	0.0026179081277866406	0.26179081277866406	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_116_depth_63	63	24447	0.0025770033132899743	0.25770033132899745	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_117_depth_63	63	24447	0.0025770033132899743	0.25770033132899745	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_118_depth_63	63	24447	0.0025770033132899743	0.25770033132899745	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_119_depth_63	63	24447	0.0025770033132899743	0.25770033132899745	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_120_depth_62	62	24447	0.002536098498793308	0.2536098498793308	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_121_depth_62	62	24447	0.002536098498793308	0.2536098498793308	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_122_depth_61	61	24447	0.0024951936842966416	0.24951936842966418	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_123_depth_61	61	24447	0.0024951936842966416	0.24951936842966418	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_124_depth_61	61	24447	0.0024951936842966416	0.24951936842966418	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_125_depth_61	61	24447	0.0024951936842966416	0.24951936842966418	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_126_depth_61	61	24447	0.0024951936842966416	0.24951936842966418	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_127_depth_60	60	24447	0.0024542888697999753	0.24542888697999754	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_128_depth_60	60	24447	0.0024542888697999753	0.24542888697999754	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_129_depth_60	60	24447	0.0024542888697999753	0.24542888697999754	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_130_depth_60	60	24447	0.0024542888697999753	0.24542888697999754	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_131_depth_60	60	24447	0.0024542888697999753	0.24542888697999754	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_132_depth_60	60	24447	0.0024542888697999753	0.24542888697999754	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_133_depth_58	58	24447	0.002372479240806643	0.2372479240806643	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_134_depth_58	58	24447	0.002372479240806643	0.2372479240806643	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_135_depth_58	58	24447	0.002372479240806643	0.2372479240806643	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_136_depth_57	57	24447	0.002331574426309977	0.23315744263099766	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_137_depth_57	57	24447	0.002331574426309977	0.23315744263099766	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_138_depth_57	57	24447	0.002331574426309977	0.23315744263099766	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_139_depth_57	57	24447	0.002331574426309977	0.23315744263099766	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_140_depth_56	56	24447	0.0022906696118133105	0.22906696118133105	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_141_depth_55	55	24447	0.002249764797316644	0.22497647973166443	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_142_depth_55	55	24447	0.002249764797316644	0.22497647973166443	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_143_depth_55	55	24447	0.002249764797316644	0.22497647973166443	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_144_depth_55	55	24447	0.002249764797316644	0.22497647973166443	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_145_depth_54	54	24447	0.002208859982819978	0.2208859982819978	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_146_depth_53	53	24447	0.0021679551683233115	0.21679551683233117	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_147_depth_53	53	24447	0.0021679551683233115	0.21679551683233117	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_148_depth_53	53	24447	0.0021679551683233115	0.21679551683233117	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_149_depth_53	53	24447	0.0021679551683233115	0.21679551683233117	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_150_depth_53	53	24447	0.0021679551683233115	0.21679551683233117	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_151_depth_53	53	24447	0.0021679551683233115	0.21679551683233117	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_152_depth_53	53	24447	0.0021679551683233115	0.21679551683233117	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_153_depth_52	52	24447	0.002127050353826645	0.21270503538266455	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_154_depth_52	52	24447	0.002127050353826645	0.21270503538266455	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_155_depth_51	51	24447	0.0020861455393299793	0.2086145539329979	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_156_depth_50	50	24447	0.002045240724833313	0.2045240724833313	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_157_depth_50	50	24447	0.002045240724833313	0.2045240724833313	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_158_depth_50	50	24447	0.002045240724833313	0.2045240724833313	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_159_depth_49	49	24447	0.0020043359103366467	0.20043359103366465	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_160_depth_49	49	24447	0.0020043359103366467	0.20043359103366465	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_161_depth_49	49	24447	0.0020043359103366467	0.20043359103366465	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_162_depth_48	48	24447	0.0019634310958399803	0.19634310958399803	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_163_depth_47	47	24447	0.001922526281343314	0.19225262813433142	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_164_depth_47	47	24447	0.001922526281343314	0.19225262813433142	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_165_depth_47	47	24447	0.001922526281343314	0.19225262813433142	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_166_depth_47	47	24447	0.001922526281343314	0.19225262813433142	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_167_depth_46	46	24447	0.001881621466846648	0.18816214668466477	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_168_depth_46	46	24447	0.001881621466846648	0.18816214668466477	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_169_depth_46	46	24447	0.001881621466846648	0.18816214668466477	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_170_depth_46	46	24447	0.001881621466846648	0.18816214668466477	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_171_depth_46	46	24447	0.001881621466846648	0.18816214668466477	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_172_depth_46	46	24447	0.001881621466846648	0.18816214668466477	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_173_depth_46	46	24447	0.001881621466846648	0.18816214668466477	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_174_depth_46	46	24447	0.001881621466846648	0.18816214668466477	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_175_depth_45	45	24447	0.0018407166523499816	0.18407166523499816	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_176_depth_45	45	24447	0.0018407166523499816	0.18407166523499816	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_177_depth_45	45	24447	0.0018407166523499816	0.18407166523499816	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_178_depth_44	44	24447	0.0017998118378533153	0.17998118378533154	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_179_depth_44	44	24447	0.0017998118378533153	0.17998118378533154	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_180_depth_44	44	24447	0.0017998118378533153	0.17998118378533154	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_181_depth_44	44	24447	0.0017998118378533153	0.17998118378533154	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_182_depth_44	44	24447	0.0017998118378533153	0.17998118378533154	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_183_depth_43	43	24447	0.0017589070233566492	0.1758907023356649	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_184_depth_43	43	24447	0.0017589070233566492	0.1758907023356649	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_185_depth_43	43	24447	0.0017589070233566492	0.1758907023356649	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_186_depth_42	42	24447	0.0017180022088599829	0.17180022088599828	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_187_depth_42	42	24447	0.0017180022088599829	0.17180022088599828	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_188_depth_42	42	24447	0.0017180022088599829	0.17180022088599828	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_189_depth_41	41	24447	0.0016770973943633165	0.16770973943633166	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_190_depth_41	41	24447	0.0016770973943633165	0.16770973943633166	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_191_depth_41	41	24447	0.0016770973943633165	0.16770973943633166	0	NM_0	0.1-<1%
WWTP1_ont	0.037	final_consensus_192_depth_41	41	24447	0.0016770973943633165	0.16770973943633166	0	NM_0	0.1-<1%
