usearch v12.0 [b1d935b], 791Gb RAM, 80 cores
(C) Copyright 2013-24 Robert C. Edgar.
https://drive5.com/usearch


otutab Soil1_ont_frac0.33.uniques.fa
00:00 1.2Mb .. ...  (working)
00:00 2.0Mb ... .. Loading seqs.
00:00 9.3Mb ...... Loading seqs.
00:00 5.7Mb   0.0% Masking (fastnucleo)
00:00 5.7Mb 100.0% Masking (fastnucleo)
00:00 6.6Mb   0.0% Udb seqs
00:00 6.9Mb 100.0% Udb seqs
00:00 6.9Mb   0.0% Alloc rows
00:00 6.9Mb 100.0% Alloc rows
00:00 6.9Mb   0.0% Build udb index
02:23 126Mb  92.0% Mapping 2317 OTUs, 1 samples, 183.9k assigned (48.5%)
02:23 126Mb  92.4% Mapping 2317 OTUs, 1 samples, 184.7k assigned (48.5%)
02:24 126Mb  92.7% Mapping 2317 OTUs, 1 samples, 185.4k assigned (48.5%)
02:24 126Mb  93.1% Mapping 2317 OTUs, 1 samples, 186.2k assigned (48.5%)
02:25 126Mb  93.5% Mapping 2317 OTUs, 1 samples, 186.9k assigned (48.5%)
02:25 126Mb  93.8% Mapping 2317 OTUs, 1 samples, 187.6k assigned (48.5%)
02:26 126Mb  94.2% Mapping 2317 OTUs, 1 samples, 188.3k assigned (48.5%)
02:26 126Mb  94.5% Mapping 2317 OTUs, 1 samples, 189.0k assigned (48.5%)
02:27 126Mb  94.6% Mapping 2317 OTUs, 1 samples, 189.1k assigned (48.5%)
02:28 126Mb  94.9% Mapping 2317 OTUs, 1 samples, 189.7k assigned (48.5%)
02:28 126Mb  95.2% Mapping 2317 OTUs, 1 samples, 190.2k assigned (48.5%)
02:29 126Mb  95.5% Mapping 2317 OTUs, 1 samples, 190.8k assigned (48.5%)
02:29 128Mb  95.8% Mapping 2317 OTUs, 1 samples, 191.4k assigned (48.5%)
02:30 128Mb  96.1% Mapping 2317 OTUs, 1 samples, 192.0k assigned (48.5%)
02:30 128Mb  96.4% Mapping 2317 OTUs, 1 samples, 192.7k assigned (48.5%)
02:31 128Mb  96.7% Mapping 2317 OTUs, 1 samples, 193.3k assigned (48.5%)
02:31 128Mb  97.1% Mapping 2317 OTUs, 1 samples, 194.0k assigned (48.5%)
02:32 128Mb  97.4% Mapping 2317 OTUs, 1 samples, 194.6k assigned (48.5%)
02:32 128Mb  97.7% Mapping 2317 OTUs, 1 samples, 195.2k assigned (48.5%)
02:33 128Mb  98.0% Mapping 2317 OTUs, 1 samples, 195.8k assigned (48.5%)
02:33 128Mb  98.2% Mapping 2317 OTUs, 1 samples, 196.4k assigned (48.5%)
02:34 128Mb  98.5% Mapping 2317 OTUs, 1 samples, 197.0k assigned (48.5%)
02:34 128Mb  98.8% Mapping 2317 OTUs, 1 samples, 197.5k assigned (48.5%)
02:35 128Mb  99.1% Mapping 2317 OTUs, 1 samples, 198.2k assigned (48.5%)
02:35 128Mb  99.4% Mapping 2317 OTUs, 1 samples, 198.7k assigned (48.5%)
02:36 128Mb  99.7% Mapping 2317 OTUs, 1 samples, 199.3k assigned (48.5%)
02:36 128Mb 100.0% Mapping 2317 OTUs, 1 samples, 199.9k assigned (48.5%)
02:36 130Mb 100.0% Mapping 2317 OTUs, 1 samples, 199.9k assigned (48.5%)
02:36 130Mb ...... 199893 / 411416 mapped to OTUs (48.6%)
02:36 130Mb ...... Finished

